Id,SalePrice
1830,132029.29566094716
1831,146882.2538980906
1832,110813.13419515354
1833,123797.95213955692
1834,126198.96218644126
1835,140065.164269687
1836,126178.26321818704
1837,86666.89626241976
1838,119850.93710786053
1839,86611.20671898733
1840,127773.16443531112
1841,131559.59644638753
1842,106128.18703338373
1843,129907.02480866687
1844,137230.10133233023
1845,141136.78669515057
1846,151059.39615932413
1847,166568.654340661
1848,62773.41829576002
1849,114124.17847828985
1850,118448.07948392449
1851,151147.01092943235
1852,125401.149184422
1853,126721.58985113891
1854,171698.10719532229
1855,175069.5845473233
1856,215204.61640070486
1857,160494.25274610476
1858,140986.5201889605
1859,123701.7682377926
1860,168073.86789873225
1861,123060.96260647906
1862,272364.4648954567
1863,263779.33875717816
1864,263876.9619348651
1865,327786.91227682953
1866,328959.38595937303
1867,249133.23259926325
1868,301880.46521914314
1869,201183.59745633244
1870,223014.68597480652
1871,264137.8029477817
1872,187626.0550335086
1873,236771.14471017866
1874,131601.00641487213
1875,201956.46591750777
1876,190181.66308871532
1877,209181.08300229476
1878,225202.80309688416
1879,130185.3293951178
1880,124451.02184074215
1881,233479.0132751672
1882,264440.7620874145
1883,203491.0347848853
1884,214599.61435450107
1885,248272.7384325743
1886,282693.96867639205
1887,213170.96540529674
1888,264975.4410887893
1889,184000.89907411748
1890,117298.10829811163
1891,125052.784519644
1892,98093.574045265
1893,129031.86085628238
1894,141937.2171689848
1895,147434.6363289999
1896,127605.96840026656
1897,115113.63838952627
1898,122017.96893754789
1899,162270.09402718797
1900,146956.65406402684
1901,156954.42960617074
1902,140110.58766046725
1903,198718.62563765317
1904,129544.78382562604
1905,178414.46646242918
1906,153225.91123815495
1907,204148.22469875118
1908,108773.7066744245
1909,127125.63367655982
1910,119221.09724224529
1911,184802.50786659477
1912,307419.1038288902
1913,144629.467066846
1914,67036.67573971405
1915,235484.41794574173
1916,63793.0971638041
1917,254483.42032932237
1918,130818.06304901636
1919,166949.85872054222
1920,170606.83792459703
1921,375039.06071164017
1922,314059.32768674864
1923,210901.54461654305
1924,225388.6559058052
1925,216975.6546750054
1926,359246.2285137098
1927,128625.92908137299
1928,161334.90526815693
1929,108956.64085471942
1930,131689.0144838037
1931,132101.337515057
1932,143506.5519129284
1933,154682.08069888077
1934,176612.55834899543
1935,170299.40253008276
1936,175408.27576882642
1937,190324.63744188906
1938,178864.73827781904
1939,264503.81719462376
1940,199358.0974388841
1941,187195.58669968616
1942,190089.27682387922
1943,214319.00700484394
1944,323533.3552792615
1945,364539.01253594836
1946,197561.59627653402
1947,311997.1108157983
1948,185931.55260946637
1949,244702.5736847116
1950,178018.798289828
1951,280755.2282516451
1952,239159.91206510755
1953,181083.4574718578
1954,206420.94925886142
1955,137104.9131768405
1956,305001.1515935043
1957,175157.52116635564
1958,292182.1239197847
1959,152313.95012005334
1960,111897.60690495597
1961,118320.05107497505
1962,97010.8665585551
1963,98027.36348041662
1964,98535.9341864196
1965,135594.65699319588
1966,134778.57054222465
1967,276448.9190236343
1968,403661.85936433653
1969,377541.01046339265
1970,407700.93598363636
1971,453664.01686824916
1972,361666.2748238216
1973,275935.8207057648
1974,317187.3133556548
1975,506506.3062437352
1976,278260.24928646075
1977,361992.018204597
1978,358572.6163615918
1979,347606.7911620501
1980,226549.12477032983
1981,349785.60323735635
1982,228972.72824571363
1983,229249.7830674633
1984,185786.74010670773
1985,214249.52548906862
1986,199664.81092536583
1987,186687.9302873865
1988,189178.43290429533
1989,210326.89203550643
1990,225095.44363076164
1991,218387.72749623592
1992,219135.44703727748
1993,193238.13030044475
1994,235092.18709403477
1995,194506.84928431627
1996,287143.56017445686
1997,348383.37593756156
1998,314996.3931060271
1999,263090.9652813267
2000,306239.86522283434
2001,260672.40504940218
2002,257667.91402921715
2003,261494.06601259243
2004,258906.9116749301
2005,246166.87869695618
2006,217174.39278099188
2007,273947.2690066621
2008,191221.9421012861
2009,183658.68672888313
2010,200433.85185490435
2011,162023.35916617798
2012,180433.3955862331
2013,172348.4993207999
2014,178326.18082926355
2015,197763.67445365785
2016,179134.28495391321
2017,189181.139142842
2018,120690.53118465703
2019,128382.2976223069
2020,110887.9806456464
2021,108662.14539689248
2022,190896.1427064625
2023,158016.5683802893
2024,251156.18139299768
2025,349694.8808240082
2026,177656.0262133193
2027,149955.04382332184
2028,172018.44344358696
2029,153332.25596552552
2030,265691.04201068083
2031,237826.17986379532
2032,256484.25053458664
2033,255796.86202599027
2034,165692.3557291488
2035,205958.06445576184
2036,197938.774708124
2037,199130.0806992406
2038,291069.660774701
2039,218510.6418253351
2040,338071.3829612771
2041,257872.4435793054
2042,207216.60538556706
2043,162777.84248828952
2044,195426.76017000288
2045,209045.07463025002
2046,159894.16070872094
2047,136286.36558949715
2048,127857.14942061961
2049,161329.21251324136
2050,184398.6080432801
2051,99212.2056870678
2052,128848.885808864
2053,140569.38611339437
2054,87424.63698910775
2055,148501.73166391393
2056,144387.32801819657
2057,113936.26250804176
2058,207563.12004444454
2059,136441.12102650898
2060,149229.32251814465
2061,173291.3975679912
2062,121430.81000187072
2063,111391.86236886906
2064,128210.51405403383
2065,119532.2394483342
2066,177299.40407054455
2067,130235.24903434586
2068,164328.78413107377
2069,88032.70873750812
2070,110165.73701063497
2071,93442.0717318921
2072,150659.2920276217
2073,131161.34718258402
2074,184663.81389107884
2075,143094.92554700308
2076,113835.68953389229
2077,133570.83796439884
2078,116229.99974312946
2079,129242.5787575736
2080,116291.8680288593
2081,127308.89330034443
2082,145071.93039547733
2083,136895.99776599
2084,101625.02623250092
2085,120961.5489526512
2086,121827.27883743552
2087,128331.37480587326
2088,111645.19357175032
2089,80331.31467177793
2090,133656.08443438314
2091,109839.47753318177
2092,118764.11307322579
2093,134492.69129302388
2094,129188.48099376168
2095,137339.03073081514
2096,87002.1181716246
2097,101408.16347196458
2098,133803.38689894287
2099,55160.95867604039
2100,100407.15556546109
2101,129236.66263724242
2102,122441.57442318383
2103,100758.61823733804
2104,140158.6990716728
2105,117862.36173050563
2106,85602.31887012557
2107,190881.68143904314
2108,100910.7487830062
2109,108488.81002483994
2110,127670.72631894745
2111,137929.16626588022
2112,134086.45826235972
2113,116121.86480420957
2114,115585.34280235985
2115,148683.40247008426
2116,115324.17092116625
2117,126452.07672232494
2118,114180.35234433637
2119,102707.69642792952
2120,111452.430817884
2121,89149.95368377696
2122,91715.69706169017
2123,87837.6469205682
2124,153259.0857977746
2125,125443.49184822613
2126,163411.60580554648
2127,142805.63760413614
2128,119549.339895436
2129,98002.87316129195
2130,125379.86364089644
2131,150984.21478875165
2132,117017.21857262668
2133,122489.69286229716
2134,111453.49371616001
2135,96387.09713680374
2136,83793.0499337797
2137,126371.6660364357
2138,137194.50854102705
2139,152019.72426871787
2140,133614.41008221477
2141,136830.60573634892
2142,125124.48010104244
2143,137945.3465737646
2144,128615.38013090119
2145,129487.34881867106
2146,147290.72747139362
2147,165717.24520404087
2148,140495.53988257266
2149,135103.57656612643
2150,219841.48451733324
2151,124463.2470727127
2152,164483.0651922416
2153,154993.94915378484
2154,110365.53621664782
2155,142119.8023175737
2156,237000.21924822681
2157,221555.58040867557
2158,224838.20410551198
2159,211193.18545447267
2160,194785.66419867316
2161,264772.34794079006
2162,399693.29072794295
2163,351995.52758648293
2164,240458.92536280467
2165,177604.9516206913
2166,142434.18645554932
2167,210443.26256250904
2168,194626.15990990336
2169,198468.98095524663
2170,213437.04206612875
2171,146412.76454493467
2172,143628.95559571494
2173,159216.0066705384
2174,247983.09939995498
2175,288723.57496634824
2176,297661.46073610993
2177,249175.05229470518
2178,235130.75289446156
2179,133735.5661625944
2180,199592.94212417817
2181,209363.89625408483
2182,236197.39927556276
2183,203382.7757836591
2184,123134.33452045993
2185,127434.2513593063
2186,147097.71139747906
2187,149047.6953853543
2188,157794.2218099546
2189,235344.7734428843
2190,87511.05579088148
2191,88732.97348004699
2192,88325.69279669129
2193,128275.33410361988
2194,105352.11306092398
2195,106007.2068166237
2196,109753.82455619224
2197,125067.9314097522
2198,147417.48356249268
2199,162634.38908643665
2200,133956.60037591643
2201,155248.69354554202
2202,182630.29020383893
2203,154073.44875161326
2204,170874.85796129899
2205,126907.89783239207
2206,135241.25292574987
2207,192935.58509409757
2208,225826.4985376656
2209,202070.6622532268
2210,112840.85581269146
2211,110723.13171170541
2212,116645.0798735918
2213,101429.82890685917
2214,126023.36950418647
2215,98401.08391624523
2216,132225.61384545054
2217,58045.51345447208
2218,79835.19502027392
2219,83277.13925769721
2220,73098.42303188228
2221,235657.85402358964
2222,215902.72471652448
2223,274907.2357953038
2224,219191.67090377808
2225,135565.88787154612
2226,170968.79906219634
2227,196010.51335785192
2228,258832.84840866918
2229,241982.74576411262
2230,150377.2612568334
2231,215870.19482781878
2232,194207.50352602595
2233,192062.29038175358
2234,245241.3091404379
2235,211788.18009738196
2236,269296.0852530442
2237,319773.8360939369
2238,182030.6521583866
2239,135246.6700308346
2240,140952.2382756542
2241,141193.19474790525
2242,113871.08630452474
2243,112807.39299985468
2244,92941.3537615281
2245,88790.53534574434
2246,139472.27416839
2247,96796.83416967212
2248,108783.25068461747
2249,121071.9968778764
2250,125099.18512154334
2251,119553.67239706969
2252,177741.6069443658
2253,160908.0068617064
2254,173656.26992753445
2255,187188.71366637122
2256,186389.59670002587
2257,200693.4084422445
2258,180606.4135555607
2259,179101.65829405683
2260,164408.10163451152
2261,179097.5590293324
2262,217196.96934121675
2263,322454.0164215777
2264,495010.97106759064
2265,188151.5138474207
2266,297618.8829680686
2267,364208.19850946846
2268,392534.11245620606
2269,165314.4365111832
2270,203320.32995282853
2271,221673.51264634274
2272,214127.37441027374
2273,167175.06199809094
2274,182181.7450536069
2275,170284.78624238845
2276,188809.8445604799
2277,177086.72657220304
2278,145595.8423442108
2279,131690.39596378937
2280,108883.09800744131
2281,159497.72942330368
2282,172408.83159006445
2283,104600.86545134755
2284,118803.8747895731
2285,127855.07655807004
2286,114693.28813022914
2287,353930.3667779328
2288,298695.98097912915
2289,330449.78539145825
2290,417445.7146543374
2291,335711.2360213459
2292,431119.31651537464
2293,467754.28023100115
2294,403018.715884018
2295,468813.59211964067
2296,299291.35849694937
2297,313609.1870749289
2298,358161.1310057283
2299,374450.0915436115
2300,321603.93432337017
2301,289557.9821898335
2302,246218.06235782738
2303,258315.49112870192
2304,263120.071650451
2305,194820.96219272024
2306,194829.50898459382
2307,202013.77275325378
2308,240392.89041537428
2309,299416.97250193043
2310,226900.26844870337
2311,206637.60707398286
2312,184846.17683346433
2313,192409.8851417823
2314,192403.64636649555
2315,187812.59708831337
2316,209151.5604731068
2317,188482.2342095056
2318,179905.72727448546
2319,188715.3350947003
2320,191675.1043067284
2321,233624.23465532387
2322,190292.69476424291
2323,183796.23140722065
2324,188578.24551045988
2325,227804.84151552495
2326,191310.59128260272
2327,220017.87693102006
2328,223083.1805388098
2329,187622.2974539903
2330,186549.64484951098
2331,350493.511494615
2332,369881.5544831427
2333,308138.81672209577
2334,271929.99532296567
2335,277543.6141480019
2336,306969.1125399441
2337,204755.198070331
2338,263060.8586324997
2339,247870.080498184
2340,393117.0329874721
2341,222063.47343832202
2342,232071.58938364874
2343,223038.93319796232
2344,231272.67200008107
2345,249428.49665038308
2346,214139.21878893548
2347,200337.7271579926
2348,223888.82187498792
2349,168591.59157872677
2350,281642.34068558936
2351,263256.61345108
2352,277980.1599927166
2353,255237.85953895212
2354,142420.1960526721
2355,163974.67430260612
2356,161035.44316221916
2357,202549.29255026605
2358,187279.77951556002
2359,146324.82400689076
2360,114719.32353507435
2361,124213.52120737213
2362,265768.58843829465
2363,130206.18900615117
2364,170652.03476838148
2365,213737.28489748252
2366,184428.8577934087
2367,216973.17159990393
2368,202169.49826424322
2369,224256.80025131267
2370,159879.21768548762
2371,162780.86963886625
2372,194494.42143686913
2373,266182.04409454897
2374,282579.14326441684
2375,238388.8764925839
2376,275202.59999187774
2377,333018.66781782627
2378,145992.52369830938
2379,195422.03100012132
2380,144992.12361230695
2381,166428.4468483218
2382,199303.06451535132
2383,222591.42285328236
2384,235412.5647690053
2385,146798.861230626
2386,135715.6834169451
2387,132234.4411521231
2388,111329.41572309118
2389,130603.40637692981
2390,137414.75613593022
2391,124233.42395485919
2392,108888.08239419891
2393,157653.8824059362
2394,130954.49444713967
2395,185102.49365370732
2396,153086.2768999783
2397,210508.54851958642
2398,123632.77433384502
2399,76291.23880139344
2400,65640.08456354572
2401,107771.91442107098
2402,122432.70027153977
2403,158103.84565684194
2404,134413.3204050733
2405,154800.87693714147
2406,134599.44781233656
2407,107116.94742227887
2408,130148.58487773754
2409,129397.10999395656
2410,194833.3180017528
2411,110593.74935635919
2412,146834.35509085882
2413,126249.52044892739
2414,145179.33079774014
2415,147885.39941163934
2416,125319.85308591848
2417,121964.21996301074
2418,125704.32165032787
2419,118620.80954752468
2420,119093.02832132044
2421,133980.6197113015
2422,113427.57770203226
2423,124181.54132870135
2424,166886.184549243
2425,205234.9512628745
2426,127951.43921461636
2427,138217.8024424538
2428,180114.20007493545
2429,109681.41722386696
2430,122972.85674174812
2431,121863.76593397712
2432,131927.72300262417
2433,127352.12303330796
2434,126968.91101083292
2435,146833.7949633143
2436,96595.06466459221
2437,105438.956300529
2438,114156.39886596093
2439,106780.57054891273
2440,117137.13441712705
2441,95342.31733026421
2442,102240.56243816108
2443,116349.5527061278
2444,128064.48334727116
2445,87773.83850515269
2446,116556.7876210782
2447,171714.21627434783
2448,129940.72698575836
2449,100683.31112308915
2450,141357.1617590084
2451,122132.75918651039
2452,175204.39350279
2453,83937.3339617915
2454,107854.99210540307
2455,121166.13600959622
2456,114338.13524106516
2457,110161.53460143268
2458,117306.61028490348
2459,93505.36360297083
2460,128018.44793159688
2461,104355.75539184362
2462,125243.38725566852
2463,112981.9174975667
2464,150831.37506658206
2465,139432.37653834635
2466,122376.43444013923
2467,146969.68847919494
2468,92073.95967933488
2469,100908.0542112806
2470,158812.5099656754
2471,190109.309679757
2472,158074.1448702749
2473,100790.71771207232
2474,100149.90278117367
2475,212521.2082157594
2476,116504.77765196905
2477,120621.03112953097
2478,167238.92613412818
2479,118877.42938241296
2480,140876.4779421444
2481,125201.82854447425
2482,122582.8300270517
2483,111815.04084322316
2484,121629.2308590701
2485,116562.56793957045
2486,155002.52258830768
2487,184964.0596262709
2488,165433.17449342652
2489,168341.19978134314
2490,154929.22025181403
2491,95026.05851293854
2492,183003.00152789665
2493,150096.25049428508
2494,155372.51829422155
2495,111060.91251612495
2496,235877.75310116578
2497,152281.92412001974
2498,102604.50932149203
2499,105531.1043962841
2500,115886.55437445368
2501,130558.82397300434
2502,150910.79786264568
2503,107197.68002901315
2504,199323.73572301154
2505,210898.12541069134
2506,269870.949179053
2507,298948.4724314502
2508,272233.5838666654
2509,234854.20576194674
2510,239389.9279159155
2511,191291.25277235868
2512,209350.71878073853
2513,209090.93267072283
2514,255059.01309099502
2515,149062.76330060023
2516,167854.2570199536
2517,134068.30126859143
2518,149603.08512405545
2519,223993.89689749142
2520,210868.3605487174
2521,201767.70920132287
2522,221545.22734910896
2523,129756.09187505546
2524,139267.25533964892
2525,135132.18314229793
2526,138170.8843499393
2527,128717.71691508395
2528,123520.34373350124
2529,138029.07379981948
2530,117483.83788159545
2531,230051.36564114684
2532,224881.73607056297
2533,204455.0933019127
2534,250690.02723095426
2535,292238.4159523551
2536,246705.0735068444
2537,241611.25634219745
2538,190512.40898830027
2539,186977.4687433024
2540,194267.70633545236
2541,199839.30745645473
2542,169806.14772269138
2543,124810.3265235713
2544,118142.57604922268
2545,138656.3854745626
2546,141103.94847499733
2547,139008.57186374103
2548,144617.19187047018
2549,146815.48697058746
2550,947853.5263505039
2551,130747.53151856798
2552,113466.7430764572
2553,85077.21583348743
2554,112390.42649774374
2555,122666.44496045748
2556,97411.92083851308
2557,103191.52855507736
2558,149265.33285380114
2559,131516.56898631842
2560,140721.75785769182
2561,140524.6180676816
2562,133384.98808653266
2563,148871.8262423775
2564,184699.39136339875
2565,124202.38653744245
2566,150585.38685328304
2567,122437.7210941207
2568,215640.66910754493
2569,197561.64337889472
2570,112860.01262845208
2571,188125.3181222759
2572,142221.76195004888
2573,237880.73361678535
2574,250262.92244456275
2575,120786.1015556696
2576,119351.80795880166
2577,145546.35037095222
2578,84527.92133123068
2579,69452.57003402666
2580,115837.38428513451
2581,98629.19771536694
2582,103131.31852794037
2583,224178.5382406326
2584,168114.14501638553
2585,191698.13793922853
2586,217663.93901685352
2587,194430.16173283145
2588,131056.06771238921
2589,145132.95618335292
2590,211822.11494302718
2591,221809.6988547002
2592,226612.2213471212
2593,255383.94960639972
2594,182331.7461623308
2595,210388.6807830538
2596,306655.44644900627
2597,198490.18086163455
2598,250725.89129214306
2599,364832.5485144047
2600,145697.65572034495
2601,136526.24630710337
2602,85576.85199842673
2603,84755.87674734755
2604,81933.20883759503
2605,88136.70582970734
2606,143717.468867205
2607,170890.1767904755
2608,204877.0094020109
2609,148517.02765866226
2610,102362.90584419317
2611,148696.16461656737
2612,149825.39140051458
2613,117466.92086055512
2614,117421.447439297
2615,140868.5179130192
2616,145045.7843421932
2617,182641.61159285088
2618,232706.73445165792
2619,209943.35069586686
2620,170207.21911671216
2621,185722.7891204529
2622,186932.36033613962
2623,262499.49982053164
2624,288702.0986010121
2625,310928.97650098015
2626,166250.6977171124
2627,175358.01461963917
2628,387919.5150389574
2629,462398.2555485024
2630,335384.832434077
2631,456491.926836089
2632,386000.5429977039
2633,294780.00279778265
2634,400289.8967313361
2635,161350.830662998
2636,192441.90792207417
2637,178484.68813055987
2638,242569.61901160196
2639,186549.1111274594
2640,144861.9268039074
2641,107275.40426499023
2642,169134.78066148885
2643,111471.56453783634
2644,122619.89422792834
2645,99395.55172451363
2646,96222.1467100444
2647,101677.76285568482
2648,136907.5523000278
2649,137022.6939291659
2650,123149.13159606216
2651,141614.1719803614
2652,398428.26376494253
2653,286059.0107059129
2654,268841.89595223777
2655,368535.1083556297
2656,337390.4948206096
2657,338685.16326809465
2658,306568.8936366874
2659,301138.60748889914
2660,339074.2730091258
2661,339040.6445685691
2662,360304.37425579166
2663,288821.0647050519
2664,289258.79675525473
2665,326557.57161232986
2666,293849.8281437787
2667,187841.2572028735
2668,194212.13384892762
2669,190046.77065228953
2670,285986.99868881423
2671,192350.07462453152
2672,190769.12354336478
2673,198909.5330308687
2674,184478.28811957542
2675,169088.97780751452
2676,208577.49889281995
2677,195391.63192621715
2678,243574.2885328343
2679,268722.44586985646
2680,287568.87676538434
2681,392817.2228763343
2682,314070.1102431696
2683,430056.579009342
2684,304529.7223025788
2685,319108.49638098374
2686,257882.28081998872
2687,287407.6647037291
2688,232556.7882519928
2689,208480.05331097322
2690,378638.59857976227
2691,189555.3331522661
2692,147172.36105338653
2693,202243.16275532488
2694,157736.37120510815
2695,196676.17795940329
2696,188570.69228809667
2697,175655.14900469265
2698,178649.9381879144
2699,173692.45981609492
2700,161688.7883625679
2701,156869.9934630376
2702,121405.79860199463
2703,125751.80348491594
2704,145049.10421472747
2705,116212.93077948918
2706,112207.50547771464
2707,117131.99583871687
2708,121711.84711237875
2709,105182.85404771425
2710,118693.45843291024
2711,307796.94872332626
2712,365404.9964237414
2713,184090.58963875455
2714,158705.8454640152
2715,168527.13053540696
2716,156523.33576775462
2717,190143.94158568984
2718,237008.35614469997
2719,146399.70971327487
2720,168601.88190689392
2721,127373.25751288471
2722,156069.60982983487
2723,156476.9189708271
2724,113746.05248841835
2725,120775.27412432522
2726,127050.30754719679
2727,178570.5403222358
2728,160507.11023782508
2729,140624.62861969796
2730,131195.1245372884
2731,112027.65992177521
2732,118391.83831645185
2733,158440.13970422006
2734,151690.837084943
2735,122868.29098278258
